,Feeder 1,Feeder 2,MV Line
0,0.0002567697790058377,0.0002567697790058377,-0.002106651103823666
1,0.0005140368735225229,0.0005140368735225229,-0.004195005954422108
2,-2.623754390164069e-06,-2.623754390164069e-06,5.234043444601471e-06
3,8.939219765970204e-05,8.939219765970204e-05,-0.0007459794110051632
4,3.7981912301560774e-05,3.7981912301560774e-05,-0.00032744980631795625
