,Feeder 1,Feeder 2,MV Line
0,-0.04999967164734917,-0.04999967164734917,0.10244915036719249
1,-0.06999999999892009,-0.06999999999892009,0.14428271863744158
2,6.142491791523281e-12,6.142491791523281e-12,0.0005999878057991737
3,-0.029999959353470548,-0.029999959353470548,0.06125577332568355
4,-0.019999992144321323,-0.019999992144321323,0.040889313314892206
