,Feeder 1,Feeder 2,MV Line
0,1.1673268139814547e-07,1.1673268139814547e-07,0.00019896237449756882
1,3.2923545601935693e-13,3.2923545601935693e-13,0.0022896517307344766
2,-3.2965241623319213e-11,-3.2965241623319213e-11,-0.001915322220611415
3,1.4922090476667263e-08,1.4922090476667263e-08,-0.0011632399446170893
4,2.929234199513819e-09,2.929234199513819e-09,-0.00158224513688765
