,LV bus,Prosumer 1,Prosumer 2,MV bus
0,0.9948709398708898,0.981614639956031,0.981614639956031,0.9999747441667488
1,0.9926518912025311,0.9739389942634145,0.9739389942634145,0.9999640687017848
2,0.999986470045333,0.9999866012347266,0.9999866012347266,1.0000000687053274
3,0.9969886308243122,0.9890981867182401,0.9890981867182401,0.9999851003219995
4,0.9980111566516898,0.9927713928381388,0.9927713928381388,0.9999901635439278
