,Feeder 1,Feeder 2,MV Line
0,0.05067423943563605,0.05067423943563605,-0.1024465890603417
1,0.07134309248504554,0.07134309248504554,-0.1442776365979763
2,-5.694924975746302e-12,-5.694924975746302e-12,-0.0005999874926625334
3,0.030239145416264143,0.030239145416264143,-0.061254857761129114
4,0.02010551207358457,0.02010551207358457,-0.040888905266646666
