start_time,end_time,price,volume,node,block_id,link,exclusive_id,bid_id,unit_id,accepted_volume,accepted_price,market_id,bid_type,simulation
2023-01-13 06:30:00,2023-01-13 06:45:00,3000,-0.005,node0,,,,demand_unit_1_2,demand_unit_1,0,1.5,EOM,,world_script_simulation
2023-01-13 06:45:00,2023-01-13 07:00:00,3000,-0.005,node0,,,,demand_unit_1_3,demand_unit_1,0,1.5,EOM,,world_script_simulation
2023-01-13 07:15:00,2023-01-13 07:30:00,3000,-0.005,node0,,,,demand_unit_1_4,demand_unit_1,0,1.5,EOM,,world_script_simulation
2023-01-13 07:45:00,2023-01-13 08:00:00,3000,-0.005,node0,,,,demand_unit_1_5,demand_unit_1,0,1.5,EOM,,world_script_simulation
2023-01-13 08:15:00,2023-01-13 08:30:00,3000,-0.005,node0,,,,demand_unit_1_6,demand_unit_1,0,1.5,EOM,,world_script_simulation
2023-01-13 10:15:00,2023-01-13 10:30:00,3000,-0.01,node0,,,,demand_unit_0_12,demand_unit_0,-0.01,1.5,EOM,,world_script_simulation
2023-01-13 10:30:00,2023-01-13 10:45:00,3000,-0.01,node0,,,,demand_unit_0_13,demand_unit_0,-0.005,1.5,EOM,,world_script_simulation
2023-01-13 10:45:00,2023-01-13 11:00:00,3000,-0.01,node0,,,,demand_unit_0_14,demand_unit_0,-0.005,1.5,EOM,,world_script_simulation
2023-01-13 11:00:00,2023-01-13 11:15:00,3000,-0.01,node0,,,,demand_unit_0_15,demand_unit_0,-0.01,1.5,EOM,,world_script_simulation
2023-01-13 10:15:00,2023-01-13 10:30:00,3000,-0.01,node0,,,,demand_unit_1_10,demand_unit_1,-0.005,1.5,EOM,,world_script_simulation
2023-01-13 10:30:00,2023-01-13 10:45:00,3000,-0.01,node0,,,,demand_unit_1_11,demand_unit_1,-0.01,1.5,EOM,,world_script_simulation
2023-01-13 10:45:00,2023-01-13 11:00:00,3000,-0.01,node0,,,,demand_unit_1_12,demand_unit_1,-0.01,1.5,EOM,,world_script_simulation
2023-01-13 11:00:00,2023-01-13 11:15:00,3000,-0.01,node0,,,,demand_unit_1_13,demand_unit_1,-0.005,1.5,EOM,,world_script_simulation
